AmeCode,type,elems,lat,lon,alt,kjName,knName,enName,time,rain_1h_mm,rain_qual,wind_max_ms,wind_qual,wind_dir,wind_dir_qual,temp_max_c,temp_qual
35002,C,11112010,39.18333333333333,139.54333333333332,58,飛島,トビシマ,Tobishima Island,2024-10-22 14:00:00,0.0,8,2.2,4,東,4,19.9,4
35052,B,11111111,38.90833333333333,139.84333333333333,3,酒田,サカタ,Sakata,2024-10-22 14:00:00,0.0,8,5.8,4,東,4,21.7,4
35056,C,1000000,38.965,139.9983333333333,65,酒田大沢,サカタオオサワ,Sakata-Osawa,2024-10-22 14:00:00,0.0,8,,,,,,
35071,C,11112010,38.91833333333334,140.2,88,差首鍋,サスナベ,Sasunabe,2024-10-22 14:00:00,0.0,8,1.5,4,南東,4,19.0,4
35086,C,11110000,38.81166666666667,139.78666666666666,22,浜中,ハマナカ：庄内空港,Hamanaka,2024-10-22 14:00:00,0.0,8,6.3,4,東,4,20.8,4
35116,C,11112100,38.87833333333333,140.33166666666668,170,金山,カネヤマ,Kaneyama,2024-10-22 14:00:00,0.0,8,1.5,4,西南西,4,19.0,4
35141,C,11112010,38.735,139.82833333333335,16,鶴岡,ツルオカ,Tsuruoka,2024-10-22 14:00:00,0.0,8,3.2,4,南東,4,21.0,4
35146,C,11112110,38.8,139.97333333333333,17,狩川,カリカワ,Karikawa,2024-10-22 14:00:00,0.0,8,6.5,4,南東,4,20.1,4
35162,B,11111111,38.75666666666667,140.31166666666667,105,新庄,シンジョウ,Shinjo,2024-10-22 14:00:00,0.0,8,3.7,4,南南東,4,20.0,4
35171,C,1000000,38.755,140.41333333333333,150,瀬見,セミ,Semi,2024-10-22 14:00:00,0.0,8,,,,,,
35176,C,11112110,38.75833333333333,140.51666666666668,212,向町,ムカイマチ,Mukaimachi,2024-10-22 14:00:00,0.0,8,4.4,4,東,4,20.3,4
35201,C,1000100,38.67166666666667,139.84833333333333,33,櫛引,クシビキ,Kushibiki,2024-10-22 14:00:00,0.0,8,,,,,,
35216,C,11112100,38.60666666666667,140.16333333333333,330,肘折,ヒジオリ,Hijiori,2024-10-22 14:00:00,0.0,8,3.6,4,西南西,4,19.2,4
35231,C,11112110,38.60833333333333,140.41166666666666,106,尾花沢,オバナザワ,Obanazawa,2024-10-22 14:00:00,0.0,8,3.1,4,南,4,20.4,4
35246,C,11112010,38.56666666666667,139.55166666666668,18,鼠ケ関,ネズガセキ,Nezugaseki,2024-10-22 14:00:00,0.0,8,3.3,4,東南東,4,22.2,4
35256,C,1000000,38.50833333333333,139.78166666666667,272,荒沢,アラサワ,Arasawa,2024-10-22 14:00:00,0.0,8,,,,,,
35332,C,11112010,38.46,140.34833333333333,80,村山,ムラヤマ,Murayama,2024-10-22 14:00:00,0.0,8,2.1,4,西南西,4,21.3,4
35334,C,11110000,38.41166666666667,140.37,105,東根,ヒガシネ：山形空港,Higashine,2024-10-22 14:00:00,0.0,8,2.8,4,南,4,20.6,4
35361,C,11112100,38.39,139.99333333333334,440,大井沢,オオイサワ,Oisawa,2024-10-22 14:00:00,0.0,8,1.9,4,北北東,4,17.3,4
35376,C,11112110,38.37,140.19166666666666,133,左沢,アテラザワ,Aterazawa,2024-10-22 14:00:00,0.0,8,2.3,4,西,4,20.0,4
35426,A,11111111,38.255,140.345,153,山形,ヤマガタ,Yamagata,2024-10-22 14:00:00,0.0,8,2.2,4,北,4,19.9,4
35456,C,11112110,38.105,140.015,210,長井,ナガイ,Nagai,2024-10-22 14:00:00,0.0,8,2.4,4,北北東,4,19.5,4
35466,C,1000000,38.11666666666667,140.21333333333334,270,上山中山,カミノヤマナカヤマ,Kaminoyama-Nakayama,2024-10-22 14:00:00,0.0,8,,,,,,
35486,C,11112110,38.07833333333333,139.735,140,小国,オグニ,Oguni,2024-10-22 14:00:00,0.0,8,1.6,4,東,4,19.8,4
35511,C,11112010,38.00333333333333,140.20666666666668,220,高畠,タカハタ,Takahata,2024-10-22 14:00:00,,1,0.9,4,南西,4,11.6,4
35537,C,1000000,37.91,139.84333333333333,390,中津川,ナカツガワ,Nakatsugawa,2024-10-22 14:00:00,0.0,8,,,,,,
35541,C,11112010,37.99,139.95333333333335,260,高峰,タカミネ,Takamine,2024-10-22 14:00:00,0.0,8,3.1,4,北,4,18.6,4
35552,C,11112110,37.91166666666667,140.14333333333337,245,米沢,ヨネザワ,Yonezawa,2024-10-22 14:00:00,0.0,8,1.6,4,北北東,4,18.6,4
36056,C,11112100,37.891666666666666,140.43666666666667,200,茂庭,モニワ,Moniwa,2024-10-22 14:00:00,0.0,8,1.1,4,南南東,4,18.7,4
36066,C,11112000,37.85166666666667,140.58833333333334,43,梁川,ヤナガワ,Yanagawa,2024-10-22 14:00:00,0.0,8,1.6,4,北西,4,20.6,4
36106,C,11112000,37.72166666666666,140.05833333333334,824,桧原,ヒバラ,Hibara,2024-10-22 14:00:00,0.0,8,3.1,4,東北東,4,16.6,4
36127,A,11111111,37.75833333333333,140.47,67,福島,フクシマ,Fukushima,2024-10-22 14:00:00,0.0,8,2.0,4,南南東,4,18.9,4
36151,C,11112010,37.78333333333333,140.925,9,相馬,ソウマ,Soma,2024-10-22 14:00:00,0.0,8,2.1,4,西南西,4,20.8,4
36176,C,11112010,37.65833333333333,139.86333333333334,212,喜多方,キタカタ,Kitakata,2024-10-22 14:00:00,0.0,8,4.7,4,東南東,4,22.0,4
36196,C,11112010,37.66833333333334,140.26,1220,鷲倉,ワシクラ,Washikura,2024-10-22 14:00:00,0.0,8,5.9,4,西,4,13.2,4
36221,C,11112000,37.665,140.72666666666666,463,飯舘,イイタテ,Iitate,2024-10-22 14:00:00,0.0,8,4.7,4,南東,4,19.5,4
36231,C,1000000,37.638333333333335,140.98333333333332,17,原町,ハラマチ,Haramachi,2024-10-22 14:00:00,0.0,8,,,,,,
36251,C,11112110,37.58833333333333,139.65666666666667,165,西会津,ニシアイヅ,Nishiaizu,2024-10-22 14:00:00,,1,1.7,4,北西,4,18.1,4
36276,C,11112110,37.55166666666667,140.10833333333332,519,猪苗代,イナワシロ,Inawashiro,2024-10-22 14:00:00,0.0,8,4.6,4,東南東,4,19.6,4
36291,C,11112000,37.583333333333336,140.43,235,二本松,ニホンマツ,Nihonmatsu,2024-10-22 14:00:00,0.0,8,2.2,4,南,4,21.7,4
36307,C,1000000,37.56,140.75333333333333,400,津島,ツシマ,Tsushima,2024-10-22 14:00:00,0.0,8,,,,,,
36342,C,11112110,37.473333333333336,139.52833333333334,296,金山,カネヤマ,Kaneyama,2024-10-22 14:00:00,0.0,8,2.2,4,南南東,4,18.2,4
36361,B,11111111,37.48833333333334,139.91,212,若松,ワカマツ,Wakamatsu,2024-10-22 14:00:00,0.0,8,2.5,4,北,4,20.6,4
36391,C,11112010,37.435,140.57666666666665,421,船引,フネヒキ,Funehiki,2024-10-22 14:00:00,0.0,8,2.2,4,東南東,4,20.7,4
36411,C,11112010,37.49166666666667,140.965,43,浪江,ナミエ,Namie,2024-10-22 14:00:00,0.0,8,2.9,4,東,4,23.2,4
36426,C,11112110,37.34333333333333,139.31333333333333,377,只見,タダミ,Tadami,2024-10-22 14:00:00,0.0,8,2.7,4,東南東,4,19.4,4
36461,C,1000000,37.388333333333335,140.09,536,湖南,コナン,Konan,2024-10-22 14:00:00,0.0,8,,,,,,
36476,C,11112010,37.36833333333333,140.33,249,郡山,コオリヤマ,Koriyama,2024-10-22 14:00:00,0.0,8,3.6,4,南南東,4,21.8,4
36501,C,11112010,37.336666666666666,140.80833333333334,410,川内,カワウチ,Kawauchi,2024-10-22 14:00:00,0.0,8,4.2,4,南東,4,20.6,4
36511,C,1000000,37.34666666666666,141.01666666666668,50,富岡,トミオカ,Tomioka,2024-10-22 14:00:00,0.0,8,,,,,,
36536,C,11112110,37.265,139.53666666666666,494,南郷,ナンゴウ,Nango,2024-10-22 14:00:00,0.0,8,3.3,4,北北西,4,20.7,4
36562,C,11112110,37.27666666666666,140.06333333333333,646,湯本,ユモト,Yumoto,2024-10-22 14:00:00,0.0,8,2.7,4,南東,4,18.9,4
36571,C,1000000,37.28833333333333,140.21833333333333,317,長沼,ナガヌマ,Naganuma,2024-10-22 14:00:00,0.0,8,,,,,,
36581,C,11110100,37.22666666666667,140.42666666666668,372,玉川,タマカワ：福島空港,Tamakawa,2024-10-22 14:00:00,0.0,8,3.8,4,南南東,4,20.6,4
36591,C,11112010,37.28666666666667,140.625,433,小野新町,オノニイマチ,Ono-Niimachi,2024-10-22 14:00:00,0.0,8,2.7,4,南東,4,20.9,4
36597,C,1000000,37.24666666666667,140.72333333333333,492,川前,カワマエ,Kawamae,2024-10-22 14:00:00,0.0,8,,,,,,
36611,C,11112010,37.23333333333333,141.0,43,広野,ヒロノ,Hirono,2024-10-22 14:00:00,0.0,8,1.8,4,東,4,23.6,4
36641,C,11112100,37.20666666666666,139.795,544,田島,タジマ,Tajima,2024-10-22 14:00:00,0.0,8,5.0,4,南,4,20.4,4
36667,B,11111111,37.13166666666667,140.215,355,白河,シラカワ,Shirakawa,2024-10-22 14:00:00,0.0,8,6.2,4,南南西,4,21.6,4
36676,C,11112000,37.14666666666667,140.46,290,石川,イシカワ,Ishikawa,2024-10-22 14:00:00,0.0,8,2.4,4,東,4,21.6,4
36716,C,11112110,37.01,139.375,973,桧枝岐,ヒノエマタ,Hinoemata,2024-10-22 14:00:00,0.0,8,4.6,4,南南西,4,19.4,4
36726,C,1000000,37.09166666666667,139.53166666666667,690,舘岩,タテイワ,Tateiwa,2024-10-22 14:00:00,0.0,8,,,,,,
36781,C,1000000,37.065,140.8766666666667,12,平,タイラ,Taira,2024-10-22 14:00:00,0.0,8,,,,,,
36821,C,11112010,36.93833333333333,140.40833333333333,183,東白川,ヒガシシラカワ,Higashi-Shirakawa,2024-10-22 14:00:00,0.0,8,3.9,4,南南東,4,23.5,4
36836,C,11112010,36.93333333333333,140.73333333333332,25,山田,ヤマダ,Yamada,2024-10-22 14:00:00,0.0,8,4.6,4,南東,4,25.2,4
36846,B,11111011,36.946666666666665,140.90333333333334,3,小名浜,オナハマ,Onahama,2024-10-22 14:00:00,0.0,8,4.8,4,東南東,4,24.0,4
40041,C,1000000,36.86833333333333,140.63666666666666,370,花園,ハナゾノ,Hanazono,2024-10-22 14:00:00,0.0,8,,,,,,
40046,C,11112010,36.833333333333336,140.77166666666668,5,北茨城,キタイバラキ,KitaIbaraki,2024-10-22 14:00:00,0.0,8,3.5,4,南東,4,24.4,4
40061,C,11112010,36.778333333333336,140.345,120,大子,ダイゴ,Daigo,2024-10-22 14:00:00,0.0,8,3.0,4,南東,4,24.7,4
40066,C,1000000,36.778333333333336,140.48166666666663,270,徳田,トクダ,Tokuda,2024-10-22 14:00:00,0.0,8,,,,,,
40076,C,1000000,36.74333333333333,140.59333333333333,395,大能,オオノウ,Ono,2024-10-22 14:00:00,0.0,8,,,,,,
40091,C,11112000,36.60666666666667,140.325,95,常陸大宮,ヒタチオオミヤ,Hitachi-omiya,2024-10-22 14:00:00,0.0,8,3.3,4,南南東,4,25.2,4
40126,C,1000000,36.515,140.47333333333333,17,中野,ナカノ,Nakano,2024-10-22 14:00:00,0.0,8,,,,,,
40136,C,11112010,36.58,140.645,34,日立,ヒタチ,Hitachi,2024-10-22 14:00:00,0.0,8,3.3,4,北東,4,23.9,4
40181,C,1000000,36.333333333333336,140.03333333333333,40,門井,カドイ,Kadoi,2024-10-22 14:00:00,0.0,8,,,,,,
40191,C,11112010,36.395,140.24,72,笠間,カサマ,Kasama,2024-10-22 14:00:00,0.0,8,3.3,4,南東,4,24.4,4
40201,A,11111111,36.38,140.46666666666667,29,水戸,ミト,Mito,2024-10-22 14:00:00,0.0,8,4.1,4,東,4,24.1,4
40221,C,11112010,36.20166666666667,139.71666666666667,20,古河,コガ,Koga,2024-10-22 14:00:00,0.0,8,2.0,4,東,4,23.6,4
40231,C,11112010,36.281666666666666,139.98833333333334,24,下館,シモダテ,Shimodate,2024-10-22 14:00:00,0.0,8,3.0,4,北北西,4,24.8,4
40241,C,1000000,36.23333333333333,140.18833333333333,27,柿岡,カキオカ,Kakioka,2024-10-22 14:00:00,0.0,8,,,,,,
40251,C,1000000,36.236666666666665,140.325,25,美野里,ミノリ,Minori,2024-10-22 14:00:00,0.0,8,,,,,,
40281,C,11112010,36.16833333333334,139.945,20,下妻,シモツマ,Shimotsuma,2024-10-22 14:00:00,0.0,8,3.2,4,西北西,4,24.7,4
40311,C,11112010,36.16833333333334,140.52666666666667,32,鉾田,ホコタ,Hokota,2024-10-22 14:00:00,0.0,8,3.9,4,東北東,4,25.3,4
40326,C,1000000,36.035,139.89333333333337,16,坂東,バンドウ,Bando,2024-10-22 14:00:00,0.0,8,,,,,,
40336,C,11111100,36.056666666666665,140.125,25,つくば,ツクバ,Tsukuba,2024-10-22 14:00:00,0.0,8,2.3,4,北西,4,24.7,4
40341,C,11112000,36.10333333333333,140.22,26,土浦,ツチウラ,Tsuchiura,2024-10-22 14:00:00,0.0,8,2.4,4,東,4,24.8,4
40391,C,1000000,35.96,140.32,25,江戸崎,エドサキ,Edosaki,2024-10-22 14:00:00,0.0,8,,,,,,
40406,C,11112010,35.96333333333333,140.62166666666667,37,鹿嶋,カシマ,Kashima,2024-10-22 14:00:00,0.0,8,3.3,4,東北東,4,24.1,4
40426,C,11112010,35.89,140.21166666666667,4,龍ケ崎,リュウガサキ,Ryugasaki,2024-10-22 14:00:00,,1,3.1,4,北西,4,19.5,4
41011,C,11112110,37.123333333333335,140.035,749,那須高原,ナスコウゲン,Nasu Highlands,2024-10-22 14:00:00,0.0,8,2.7,4,南,4,18.0,4
41076,C,11112010,36.92166666666667,139.695,620,五十里,イカリ,Ikari,2024-10-22 14:00:00,0.0,8,6.0,4,南南東,4,19.0,4
41091,C,11112010,36.98166666666667,140.01833333333337,343,黒磯,クロイソ,Kuroiso,2024-10-22 14:00:00,0.0,8,3.5,4,南南西,4,20.9,4
41116,C,11112100,36.891666666666666,139.56833333333333,925,土呂部,ドロブ,Dorobu,2024-10-22 14:00:00,0.0,8,4.9,4,東南東,4,18.7,4
41141,C,11112010,36.84,140.035,188,大田原,オオタワラ,Otawara,2024-10-22 14:00:00,0.0,8,3.3,4,南西,4,23.6,4
41166,B,11111111,36.73833333333333,139.5,1292,奥日光,オクニッコウ,Oku-Nikko,2024-10-22 14:00:00,0.0,8,6.0,4,西,4,15.5,4
41172,C,11112000,36.75,139.615,561,日光東町,ニッコウヒガシマチ,Nikkohigashimachi,2024-10-22 14:00:00,0.0,8,5.0,4,南南東,4,20.3,4
41181,C,11112000,36.75666666666667,139.88333333333333,225,塩谷,シオヤ,Shioya,2024-10-22 14:00:00,0.0,8,3.3,4,南,4,22.4,4
41211,C,1000000,36.64666666666667,139.44833333333332,650,足尾,アシオ,Ashio,2024-10-22 14:00:00,0.0,8,,,,,,
41241,C,1000000,36.60666666666667,139.9983333333333,148,高根沢,タカネザワ,Takanezawa,2024-10-22 14:00:00,0.0,8,,,,,,
41247,C,11112000,36.641666666666666,140.11666666666667,82,那須烏山,ナスカラスヤマ,Nasu-Karasuyama,2024-10-22 14:00:00,0.0,8,1.9,4,西南西,4,24.2,4
41271,C,11112000,36.59166666666667,139.735,165,鹿沼,カヌマ,Kanuma,2024-10-22 14:00:00,0.0,8,3.3,4,北西,4,22.4,4
41277,A,11111111,36.54833333333333,139.86833333333334,119,宇都宮,ウツノミヤ,Utsunomiya,2024-10-22 14:00:00,0.0,8,5.6,4,北北西,4,23.8,4
41311,C,1000000,36.431666666666665,139.59,120,葛生,クズウ,Kuzuu,2024-10-22 14:00:00,0.0,8,,,,,,
41331,C,11112000,36.47666666666667,139.98666666666668,91,真岡,モオカ,Mooka,2024-10-22 14:00:00,0.0,8,2.6,4,東北東,4,24.1,4
41356,C,1000000,36.34166666666667,139.46166666666667,35,足利,アシカガ,Ashikaga,2024-10-22 14:00:00,0.0,8,,,,,,
41361,C,11112000,36.36333333333334,139.57,68,佐野,サノ,Sano,2024-10-22 14:00:00,0.0,8,1.9,4,北,4,24.2,4
41371,C,1000000,36.373333333333335,139.70333333333335,65,栃木,トチギ,Tochigi,2024-10-22 14:00:00,0.0,8,,,,,,
41376,C,11112000,36.33833333333333,139.83,44,小山,オヤマ,Oyama,2024-10-22 14:00:00,0.0,8,1.9,4,北西,4,24.3,4
42046,C,11112110,36.86333333333333,139.05833333333334,700,藤原,フジワラ,Fujiwara,2024-10-22 14:00:00,0.0,8,2.4,4,南東,4,19.8,4
42091,C,11112110,36.77333333333333,138.965,524,みなかみ,ミナカミ,Minakami,2024-10-22 14:00:00,0.0,8,3.3,4,北西,4,20.9,4
42106,C,1000000,36.77166666666667,139.23833333333334,861,片品,カタシナ,Katashina,2024-10-22 14:00:00,0.0,8,,,,,,
42121,C,11112100,36.61666666666667,138.59166666666667,1223,草津,クサツ,Kusatsu,2024-10-22 14:00:00,0.0,8,0.9,4,東南東,4,15.3,4
42146,C,11112010,36.66833333333334,139.02166666666668,390,沼田,ヌマタ,Numata,2024-10-22 14:00:00,0.0,8,3.4,4,南南東,4,22.6,4
42186,C,11112000,36.586666666666666,138.85,354,中之条,ナカノジョウ,Nakanojo,2024-10-22 14:00:00,0.0,8,4.0,4,南東,4,21.7,4
42221,C,11112010,36.46333333333333,138.46333333333334,1230,田代,タシロ,Tashiro,2024-10-22 14:00:00,0.0,8,2.9,4,南南西,4,15.0,4
42241,C,1000000,36.47166666666666,138.8733333333333,1088,榛名山,ハルナサン,Mt. Haruna,2024-10-22 14:00:00,0.0,8,,,,,,
42251,A,11111111,36.405,139.06,112,前橋,マエバシ,Maebashi,2024-10-22 14:00:00,0.0,8,3.8,4,北西,4,24.5,4
42261,C,1000000,36.501666666666665,139.28333333333333,285,黒保根,クロホネ,kurohone,2024-10-22 14:00:00,0.0,8,,,,,,
42266,C,11112010,36.41,139.325,117,桐生,キリュウ,Kiryu,2024-10-22 14:00:00,0.0,8,2.1,4,北北東,4,23.8,4
42286,C,11112000,36.376666666666665,138.895,183,上里見,カミサトミ,Kami-Satomi,2024-10-22 14:00:00,0.0,8,3.2,4,西北西,4,23.4,4
42302,C,11112000,36.33166666666666,139.165,64,伊勢崎,イセサキ,Isesaki,2024-10-22 14:00:00,0.0,8,3.8,4,北西,4,23.9,4
42326,C,11112000,36.245,138.70666666666668,375,西野牧,ニシノマキ,Nishinomaki,2024-10-22 14:00:00,0.0,8,3.4,4,南,4,21.1,4
42341,C,1000000,36.24166666666667,139.07,95,藤岡,フジオカ,Fujioka,2024-10-22 14:00:00,0.0,8,,,,,,
42366,C,11112000,36.24,139.51333333333332,23,館林,タテバヤシ,Tatebayashi,2024-10-22 14:00:00,0.0,8,3.2,4,北西,4,24.7,4
42396,C,11112000,36.10833333333333,138.89666666666668,357,神流,カンナ,Kanna,2024-10-22 14:00:00,0.0,8,3.2,4,北東,4,20.6,4
43051,C,11112000,36.105,139.18333333333334,128,寄居,ヨリイ,Yorii,2024-10-22 14:00:00,0.0,8,3.8,4,北西,4,23.1,4
43056,A,11111111,36.15,139.38,30,熊谷,クマガヤ,Kumagaya,2024-10-22 14:00:00,0.0,8,3.6,4,北西,4,24.2,4
43091,C,1000000,36.053333333333335,138.98,275,上吉田,カミヨシダ,Kamiyoshida,2024-10-22 14:00:00,0.0,8,,,,,,
43121,C,1000000,36.065,139.52166666666668,15,鴻巣,コウノス,Konosu,2024-10-22 14:00:00,0.0,8,,,,,,
43126,C,11112000,36.086666666666666,139.635,12,久喜,クキ,Kuki,2024-10-22 14:00:00,0.0,8,2.4,4,北北西,4,23.7,4
43151,C,1000000,35.92666666666667,138.92333333333335,975,三峰,ミツミネ,Mitsumine,2024-10-22 14:00:00,0.0,8,,,,,,
43156,B,11111111,35.99,139.07333333333332,232,秩父,チチブ,Chichibu,2024-10-22 14:00:00,0.0,8,3.5,4,北北西,4,23.2,4
43157,C,1000000,35.92,139.07,400,浦山,ウラヤマ,Urayama,2024-10-22 14:00:00,0.0,8,,,,,,
43162,C,1000000,35.99,139.20666666666668,295,ときがわ,トキガワ,Tokigawa,2024-10-22 14:00:00,0.0,8,,,,,,
43171,C,11112000,35.985,139.335,44,鳩山,ハトヤマ,Hatoyama,2024-10-22 14:00:00,0.0,8,2.1,4,北北西,4,24.4,4
43231,C,1000000,35.83833333333333,139.32166666666666,84,飯能,ハンノウ,Hanno,2024-10-22 14:00:00,0.0,8,,,,,,
43241,C,11112110,35.875,139.58666666666667,8,さいたま,サイタマ,Saitama,2024-10-22 14:00:00,0.0,8,3.5,4,北北西,4,23.5,4
43256,C,11112010,35.88333333333333,139.75666666666666,3,越谷,コシガヤ,Koshigaya,2024-10-22 14:00:00,0.0,8,2.4,4,北北東,4,24.6,4
43266,C,11112000,35.77333333333333,139.41333333333333,119,所沢,トコロザワ,Tokorozawa,2024-10-22 14:00:00,0.0,8,4.0,4,北西,4,22.3,4
44046,C,11112010,35.791666666666664,139.05,530,小河内,オゴウチ,Ogochi,2024-10-22 14:00:00,0.0,8,2.3,4,東北東,4,20.4,4
44051,C,1000000,35.735,139.1233333333333,420,小沢,オザワ,Ozawa,2024-10-22 14:00:00,0.0,8,,,,,,
44056,C,11112000,35.788333333333334,139.31166666666667,155,青梅,オウメ,Ome,2024-10-22 14:00:00,0.0,8,1.7,4,東北東,4,22.9,4
44071,C,11112010,35.73833333333333,139.59166666666667,51,練馬,ネリマ,Nerima,2024-10-22 14:00:00,0.0,8,2.3,4,北,4,23.3,4
44112,C,11112000,35.666666666666664,139.31666666666666,123,八王子,ハチオウジ,Hachioji,2024-10-22 14:00:00,0.0,8,4.3,4,北西,4,23.6,4
44116,C,11112000,35.68333333333333,139.48333333333332,59,府中,フチュウ,Fuchu,2024-10-22 14:00:00,0.0,8,2.2,4,北東,4,23.6,4
44126,C,1000000,35.626666666666665,139.62,35,世田谷,セタガヤ,Setagaya,2024-10-22 14:00:00,0.0,8,,,,,,
44132,A,11111111,35.69166666666667,139.75,25,東京,トウキョウ,Tokyo,2024-10-22 14:00:00,0.0,8,4.4,4,北西,4,24.4,4
44136,C,11112000,35.638333333333335,139.86333333333334,5,江戸川臨海,エドガワリンカイ,Edogawa Seaside,2024-10-22 14:00:00,0.0,8,4.8,4,北,4,24.7,4
44166,C,11110000,35.553333333333335,139.78,6,羽田,ハネダ：東京国際空港,Haneda,2024-10-22 14:00:00,0.0,8,7.0,4,北北西,4,23.9,4
44172,B,11111011,34.748333333333335,139.36166666666668,74,大島,オオシマ,Oshima Island,2024-10-22 14:00:00,0.0,8,8.4,4,東北東,4,22.4,4
44173,C,11110000,34.781666666666666,139.36,38,大島北ノ山,オオシマキタノヤマ：大島空港,Oshima-Kitanoyama,2024-10-22 14:00:00,0.0,8,9.6,4,北東,4,23.0,4
44191,C,1000000,34.528333333333336,139.28166666666667,100,利島,トシマ,Toshima Island,2024-10-22 14:00:00,0.0,8,,,,,,
44207,C,11110000,34.36833333333333,139.26833333333337,29,新島,ニイジマ：新島空港,Niijima Island,2024-10-22 14:00:00,0.0,8,7.1,4,東北東,4,23.0,4
44216,C,11110000,34.18833333333333,139.13333333333333,138,神津島,コウヅシマ：神津島空港,Kozushima Island,2024-10-22 14:00:00,0.0,8,7.3,4,北東,4,22.0,4
44226,B,11111011,34.123333333333335,139.52,38,三宅島,ミヤケジマ,Miyakejima Island,2024-10-22 14:00:00,0.0,8,13.5,4,北東,4,25.4,4
44228,C,11110000,34.07333333333333,139.56,20,三宅坪田,ミヤケツボタ：三宅島空港,Miyake-Tsubota,2024-10-22 14:00:00,0.0,8,10.3,4,北北東,4,26.1,4
44262,C,11110000,33.115,139.785,92,八重見ヶ原,ヤエミガハラ：八丈島空港,Yaemigahara,2024-10-22 14:00:00,0.0,8,8.0,4,東北東,4,26.5,4
44263,B,11111011,33.12166666666667,139.77833333333334,151,八丈島,ハチジョウジマ,Hachijojima Island,2024-10-22 14:00:00,0.0,8,9.7,4,東北東,4,25.6,4
44281,C,1000000,32.46666666666667,139.76,272,青ヶ島,アオガシマ,Aogashima Island,2024-10-22 14:00:00,0.0,8,,,,,,
44301,D,11111011,27.091666666666665,142.19,3,父島,チチジマ,Chichijima Island,2024-10-22 14:00:00,0.0,8,4.8,4,東北東,4,30.0,4
44316,C,1000000,26.635,142.16166666666666,32,母島,ハハジマ,Hahajima Island,2024-10-22 14:00:00,0.0,8,,,,,,
44356,E,11111011,24.28833333333333,153.98333333333332,7,南鳥島,ミナミトリシマ,Minamitorishima Island,,,,,,,,,
45061,C,11112010,35.86333333333333,140.11,20,我孫子,アビコ,Abiko,2024-10-22 14:00:00,0.0,8,2.6,4,北北西,4,24.5,4
45081,C,11112010,35.858333333333334,140.5016666666667,37,香取,カトリ,Katori,2024-10-22 14:00:00,0.0,8,2.8,4,北北西,4,24.4,4
45086,C,1000000,35.795,140.68166666666667,52,東庄,トウノショウ,Tonosho,2024-10-22 14:00:00,0.0,8,,,,,,
45106,C,11112010,35.711666666666666,140.04333333333332,28,船橋,フナバシ,Funabashi,2024-10-22 14:00:00,0.0,8,2.6,4,北西,4,24.7,4
45116,C,11112010,35.72833333333333,140.21166666666667,5,佐倉,サクラ,Sakura,2024-10-22 14:00:00,0.0,8,4.4,4,北,4,25.9,4
45121,C,11110000,35.763333333333335,140.385,41,成田,ナリタ：成田国際空港,Narita,2024-10-22 14:00:00,0.0,8,4.6,4,北北西,4,24.8,4
45148,A,11111111,35.73833333333333,140.85666666666663,20,銚子,チョウシ,Choshi,2024-10-22 14:00:00,0.0,8,5.1,4,東北東,4,24.9,4
45181,C,11112010,35.655,140.505,5,横芝光,ヨコシバヒカリ,Yokoshibahikari,2024-10-22 14:00:00,0.0,8,4.0,4,北西,4,26.2,4
45212,B,11111111,35.60166666666667,140.10333333333332,3,千葉,チバ,Chiba,2024-10-22 14:00:00,0.0,8,5.1,4,北北西,4,25.5,4
45261,C,11112010,35.43666666666667,140.29333333333332,11,茂原,モバラ,Mobara,2024-10-22 14:00:00,0.0,8,3.8,4,東,4,25.2,4
45282,C,11112010,35.361666666666665,139.94,60,木更津,キサラヅ,Kisarazu,2024-10-22 14:00:00,0.0,8,3.9,4,北北西,4,23.7,4
45291,C,11112010,35.39666666666667,140.14833333333334,30,牛久,ウシク,Ushiku,2024-10-22 14:00:00,0.0,8,3.3,4,北北西,4,25.1,4
45326,C,11112010,35.235,140.09833333333333,120,坂畑,サカハタ,Sakahata,2024-10-22 14:00:00,0.0,8,1.9,4,東北東,4,24.4,4
45331,C,1000000,35.251666666666665,140.215,70,大多喜,オオタキ,Otaki,2024-10-22 14:00:00,0.0,8,,,,,,
45346,C,1000000,35.12166666666667,139.83666666666667,10,鋸南,キョナン,Kyonan,2024-10-22 14:00:00,0.0,8,,,,,,
45361,C,11112010,35.111666666666665,140.1,5,鴨川,カモガワ,Kamogawa,2024-10-22 14:00:00,0.0,8,4.4,4,西,4,26.5,4
45371,B,11111011,35.15,140.31166666666667,12,勝浦,カツウラ,Katsuura,2024-10-22 14:00:00,0.0,8,6.8,4,北北西,4,25.7,4
45401,B,11111011,34.986666666666665,139.865,6,館山,タテヤマ,Tateyama,2024-10-22 14:00:00,0.0,8,5.3,4,北北東,4,25.6,4
46001,C,1000000,35.61333333333333,139.19333333333333,188,相模湖,サガミコ,Lake Sagami,2024-10-22 14:00:00,0.0,8,,,,,,
46046,C,1000000,35.571666666666665,139.37,149,相模原中央,サガミハラチュウオウ,Sagamihara-Chuo,2024-10-22 14:00:00,0.0,8,,,,,,
46061,C,1000000,35.55166666666667,139.65,57,日吉,ヒヨシ,Hiyoshi,2024-10-22 14:00:00,0.0,8,,,,,,
46076,C,1000000,35.41,139.04333333333332,330,丹沢湖,タンザワコ,Lake Tanzawa,2024-10-22 14:00:00,0.0,8,,,,,,
